HTS_Code,Description,List
3102.50.00,Sodium nitrate,3
3102.60.00,Double salts and mixtures of calcium nitrate and ammonium nitrate,3
3102.80.00,Mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution,3
3102.90.01,"Mineral or chemical fertilizers, nitrogenous, nesoi, including mixtures not specified elsewhere in heading 3102",3
3103.11.00,Superphosphates containing by weight 35% or more of diphosphorous pentaoxide (P2O5),3
3103.19.00,Superphosphates nesoi,3
3103.90.01,"Mineral or chemical fertilizers, phosphatic",3
3104.20.00,Potassium chloride,3
3104.30.00,Potassium sulfate,3
3104.90.01,"Mineral or chemical fertilizers, potassic, nesoi",3
3105.10.00,Fertilizers of chapter 31 in tablets or similar forms or in packages of a gross weight not exceeding 10 kg,3
3105.20.00,"Mineral or chemical fertilizers nesoi, containing the three fertilizing elements nitrogen, phosphorus and potassium",3
3105.30.00,Diammonium hydrogenorthophosphate (Diammonium phosphate),3
3105.40.00,"Ammonium dihydrogenorthophosphate (Monoammonium phosphate), mixtures thereof with diammonium hydrogenorthophosphate (Diammonium phosphate)",3
3105.51.00,"Mineral or chemical fertilizers nesoi, containing nitrates and phosphates",3
3105.59.00,"Mineral or chemical fertilizers nesoi, containing the two fertilizing elements nitrogen and phosphorus",3
3105.60.00,"Mineral or chemical fertilizers nesoi, containing the two fertilizing elements phosphorous and potassium",3
3105.90.00,"Mineral or chemical fertilizers cont. two or three of the fertilizing elements nitrogen, phosphorus and potassium fertilizers, nesoi",3
3201.10.00,Quebracho tanning extract,3
3201.20.00,Wattle tanning extract,3
3201.90.10,"Tannic acid, containing by weight 50 percent or more of tannic acid",3
3201.90.25,"Tanning extracts of canaigre,chestnut curupay,divi- divi,eucalyptus,gambier,hemlock,larch,mangrove,myrobalan,oak,sumac,tara,urunday,va lonia",3
3201.90.50,"Tanning extracts of vegetable origin nesoi; tannins and their salts, ethers, esters and other derivatives",3
3202.10.10,Aromatic or modified aromatic synthetic organic tanning substances 75 HTSUS Product Description Subheading,3
3202.10.50,"Synthetic organic tanning substances, nonaromatic",3
3202.90.10,"Tanning substances, tanning preparations and enzymatic preparations for pre-tanning consisting wholly of inorganic substances",3
3202.90.50,"Tanning substances, tanning preparations and enzymatic preparations for pre-tanning, nesoi",3
3203.00.10,"Coloring matter of annato, archil, cochineal, cudbear, litmus and marigold meal",3
3203.00.30,"Mixtures of 3,4-dihydroxyphenyl-2,4,6,-trihydroxypphenylmethanone and 2-(2,4- dihydroxyphenyl)-3,5,7-trihydroxy-4H-1-benzopyran-4-one",3
3203.00.80,"Coloring matter of vegetable or animal origin, nesoi",3
3204.11.10,Disperse blue 19 and other specified dispersed dyes and preparations based thereon,3
3204.11.15,Disperse blue 30 and preparations based thereon,3
3204.11.18,"N-[2-[2,6-Dicyano-4-methylphenylazo]-5-(diethylamino)phenyl]methanesulfonamide; and 1 other specified disperse dye",3
3204.11.35,Disperse dyes described in add'l U.S. note 3 to section VI,3
3204.11.50,"Disperse dyes and preparations based thereon, nesoi",3
3204.12.05,Acid black 210 powder and presscake,3
3204.12.13,Acid violet 19,3
3204.12.17,"Acid dyes, whether or not premetallized, and preparations based thereon, acid black 31, and other specified acid or mordant dyes",3
3204.12.20,Acid black 61 and other specified acid and mordant dyes and preparations based thereon,3
3204.12.30,"Mordant black 75, blue 1, brown 79, red 81, 84 and preparations based thereon",3
3204.12.45,"Acid dyes, whether or not premetallized, and preparations based thereon, described in add'l U.S. note 3 to section VI",3
3204.12.50,"Synthetic acid and mordant dyes and preparations based thereon, nesoi",3
3204.13.10,Basic black 7 and other specified basic dyes and preparations based thereon,3
3204.13.20,"Basic orange 22, basic red 13 dyes, and preparations based thereon",3
3204.13.25,"Basic blue 3; basic red 14; and basic yellow 1, 11, 13; and preparations based thereon",3
3204.13.45,"3,7-Bis(dimethylamino)phenazathionium chloride (methylene blue); and basic blue 147",3
3204.13.60,"Basic dyes and preparations based thereon, described in add'l U.S note 3 to section VIvi",3
3204.13.80,"Basic dyes and preparations based thereon, nesoi",3
3204.14.10,Direct black 62 and other specified basic dyes and preparations based thereon,3
3204.14.20,Direct black 51 and other specified basic dyes and preparations based thereon,3
3204.14.25,Direct blue 86; direct red 83; direct yellow 28 dyes; and preparations based thereon,3
3204.14.30,"Direct dyes nesoi, and preparations based thereon, described in additional U.S. note 3 to section VI",3
3204.14.50,"Direct dyes and preparations based thereon, nesoi",3
3204.15.10,"Vat blue 1 (synthetic indigo) dye, ""Colour Index No. 73000"" and preparations based thereon",3
3204.15.20,"Vat brown 3; vat orange 2, 7; and vat violet 9, 13 dyes and preparations based thereon",3
3204.15.25,Vat red 1,3
3204.15.30,Solubilized vat blue 5 and specified solubilized vat dyes and preparations based thereon,3
3204.15.35,"Solubilized vat orange 3, vat blue 2, vat red 44; and vat yellow 4, 20 and preparations based thereon",3
3204.15.40,"Vat dyes (incl. those usable as pigments) and preparations based thereon, described in add. U.S. note 3 to sec. VI 76 HTSUS Product Description Subheading",3
3204.15.80,"Vat dyes (including those usable in that state as pigments) and preparations based thereon, nesoi",3
3204.16.10,"Reactive black 1; blue 1, 2, 4; orange 1; red 1, 2, 3, 5, 6; and yellow 1; and preparations based thereon",3
3204.16.20,Specified reactive dye mixtures and preparations based thereon,3
3204.16.30,"Reactive dyes and preparations based thereon nesoi, described in additional U.S. note 3 to section VI",3
3204.16.50,"Synthetic reactive dyes and preparations based thereon, nesoi",3
3204.17.04,"Pigments and preparations based thereon, pigment black 1, and other specified pigments, nesoi",3
3204.17.08,"Pigment red 178; pigment yellow 101, 138",3
3204.17.20,Copper phthalocyanine ([Phthalocyanato(2-)]copper) not ready for use as a pigment,3
3204.17.40,"Pigments and preparations based thereon, isoindoline red pigment; pigment red 242, 245; pigment yellow 155, 183, nesoi",3
3204.17.60,"Pigments and preparations based thereon, products described in add'l U.S. note 3 to section VI, nesoi",3
3204.17.90,"Other pigments and preparations based thereon, nesoi",3
3204.19.06,"Solvent yellow 43, 44, 85, 172",3
3204.19.11,Solvent black 2 and other specified solvent dyes and preparations based thereon,3
3204.19.20,"Solvent dyes and preparations based thereon, products described in add'l U.S. note 3 to section VI",3
3204.19.25,Solvent dyes and preparations based thereon nesoi,3
3204.19.30,"Sulfur black, ""Colour Index Nos. 53185, 53190 and 53195"" and preparations based thereon",3
3204.19.35,Beta-carotene and other carotenoid coloring matter,3
3204.19.40,"Synthetic organic coloring matter and preparations based thereon, nesoi, described in additional U.S. note 3 to section VI",3
3204.19.50,"Synthetic organic coloring matter and preparations based thereon nesoi, including mixtures of items from subheading 320411 to 320419",3
3204.20.10,Fluorescent brightening agent 32,3
3204.20.40,Benzoxazol,3
3204.20.80,"Synthetic organic products of a kind used as fluorescent brightening agents, nesoi",3
3204.90.00,"Synthetic organic coloring matter or preparations based thereon, nesoi; synthetic organic products used as luminophores",3
3205.00.05,"Carmine food coloring solutions, cont cochineal carmine lake and paprika oleoresins, not including any synthetic organic coloring matter",3
3205.00.15,"Carmine color lakes and preparations as specified in note 3 to this chapter, nesoi",3
3205.00.40,"Color lakes and preparations based thereon, described in additional U.S. note 3 to section VI",3
3205.00.50,"Color lakes and preparations based thereon, nesoi",3
3206.11.00,Pigments & preparations based on titanium dioxide containing 80 percent or more by weight off titanium dioxide calculated on the dry weight,3
3206.19.00,"Pigments and preparations based on titanium dioxide, nesoi",3
3206.20.00,Pigments and preparations based on chromium compounds,3
3206.41.00,Ultramarine and preparations based thereon,3
3206.42.00,Lithopone and other pigments and preparations based on zinc sulfide 77 HTSUS Product Description Subheading,3
3206.49.10,Concentrated dispersions of pigments in plastics materials,3
3206.49.20,"Coloring preparations based on iron oxides, as specified in note 3 to this chapter 32",3
3206.49.30,"Coloring preparations based on zinc oxides, as specified in note 3 to this chapter 32",3
3206.49.40,"Coloring preparations based on carbon black, as specified in note 3 to this chapter 32",3
3206.49.55,Pigments and preparations based on hexacyanoferrates (ferrocyanides and ferricyanides),3
3206.49.60,"Coloring matter and preparations, nesoi, as specified in note 3 to this chapter 32",3
3206.50.00,Inorganic products of a kind used as luminophores,3
3207.10.00,"Prepared pigments, opacifiers, colors, and similar preparations, of a kind used in the ceramic, enamelling or glass industry",3
3207.20.00,"Vitrifiable enamels and glazes, engobes (slips), and similar preparations, of a kind used in the ceramic, enamelling or glass industry",3
3207.30.00,"Liquid lustres and similar preparations, of a kind used in the ceramic, enamelling or glass industry",3
3207.40.10,"Glass frit and other glass, ground or pulverized",3
3207.40.50,"Glass frit and other glass, in the form of granules or flakes",3
3208.10.00,Paints and varnishes (including enamels and lacquers) based on polyesters in a nonaqueous medium,3
3208.20.00,Paints and varnishes (including enamels and lacquers) based on acrylic or vinyl polymers in a nonaqueous medium,3
3208.90.00,"Paints and varnishes based on synthetic polymers or chemically modified natural polymers nesoi, in a nonaqueous medium",3
3209.10.00,Paints and varnishes (including enamels and lacquers) based on acrylic or vinyl polymers in an aqueous medium,3
3209.90.00,"Paints and varnishes based on synthetic polymers or chemically modified natural polymers nesoi, in an aqueous medium",3
3210.00.00,"Other paints and varnishes (including enamels, lacquers and distempers) nesoi; prepared water pigments of a kind used for finishing leather",3
3211.00.00,Prepared driers for paints and varnishes,3
3212.10.00,Stamping foils,3
3212.90.00,"Pigments dispersed in nonaqueous media, in liquid or paste form, used in making paints; dyes & coloring matter packaged for retail sale",3
3213.10.00,"Artists', students' or signboard painters' colors, in tablets, tubes, jars, bottles, pans or in similar packings, in sets",3
3213.90.00,"Artists', students' or signboard painters' colors, in tablets, tubes, jars, bottles, pans or in similar packings, not in sets",3
3214.10.00,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings",3
3214.90.10,"Nonrefractory surfacing preparations for facades, indoor walls, floors, ceilings or the like, based on rubber",3
3214.90.50,"Nonrefractory surfacing preparations for facades, indoor walls, floors, ceilings or the like, not based on rubber",3
3215.11.10,"Printing ink, black, solid, in engineered shapes for apparatus in 8443.31,32,39",3
3215.11.30,"Printing ink, black, solid, other",3
3215.11.90,"Printing ink, black, not solid, other",3
3215.19.10,"Printing ink, not black, solid, in engineered shapes for apparatus in 8443.31,32,39 78 HTSUS Product Description Subheading",3
3215.19.30,"Printing ink, not black, solid, other",3
3215.19.90,"Printing ink, not black, not solid",3
3215.90.10,Drawing ink,3
3215.90.50,"Inks, other than printing or drawing inks",3
3301.13.00,Essential oils of lemon,3
3302.90.10,"Mixtures of or with a basis of odoriferous substances, used in other than the food or drink industries, zero to 10% alcohol by weight",3
3302.90.20,"Mixtures of or with a basis of odoriferous substances, used in other than the food or drink industries, over 10 percent alcohol by weight",3
3303.00.10,"Floral or flower waters, not containing alcohol",3
3303.00.20,"Perfumes and toilet waters, other than floral or flower waters, not containing alcohol",3
3303.00.30,"Perfumes and toilet waters, containing alcohol",3
3304.10.00,Lip make-up preparations,3
3304.20.00,Eye make-up preparations,3
3304.30.00,Manicure or pedicure preparations,3
3304.91.00,"Beauty or make-up powders, whether or not compressed",3
3304.99.10,Petroleum jelly put up for retail sale,3
3304.99.50,"Beauty or make-up preparations & preparations for the care of the skin, excl. medicaments but incl. sunscreen or sun tan preparations, nesoi",3
3305.10.00,Shampoos,3
3305.20.00,Preparations for permanent waving or straightening the hair,3
3305.30.00,Hair lacquers,3
3305.90.00,"Preparations for use on the hair, nesoi",3
3306.90.00,"Preparations for oral or dental hygiene, including denture fixative pastes and powders, excluding dentifrices",3
3307.10.10,"Pre-shave, shaving or after-shave preparations, not containing alcohol",3
3307.10.20,"Pre-shave, shaving or after-shave preparations, containing alcohol",3
3307.20.00,Personal deodorants and antiperspirants,3
3307.30.10,"Bath salts, whether or not perfumed",3
3307.30.50,"Bath preparations, other than bath salts",3
3307.41.00,"""Agarbatti"" and other odoriferous preparations which operate by burning, to perfume or deodorize rooms or used during religious rites",3
3307.49.00,"Preparations for perfuming or deodorizing rooms, including odoriferous preparations used during religious rites, nesoi",3
3307.90.00,"Depilatories and other perfumery, cosmetic or toilet preparations. nesoi",3
3401.11.10,"Castile soap in the form of bars, cakes or molded pieces or shapes",3
3401.11.50,"Soap, nesoi; organic surface-active products used as soap, in bars, cakes, pieces, soap- impregnated paper, wadding, felt, for toilet use",3
3401.19.00,"Soap; organic surface-active products used as soap, in bars, cakes, pieces; soap- impregnated paper, wadding, felt, not for toilet use",3
3401.20.00,"Soap, not in the form of bars, cakes, molded pieces or shapes",3
3401.30.10,"Organic surface-active products for wash skin, in liquid or cream, contain any aromatic/mod aromatic surface-active agent, put up for retail",3
3401.30.50,"Organic surface-active products and preparations for washing the skin, in liquid or cream form, put up for retail sale, nesoi",3
3402.11.20,Linear alkylbenzene sulfonates 79 HTSUS Product Description Subheading,3
3402.11.40,"Anionic, aromatic or modified aromatic organic surface-active agents, whether or not put up for retail sale, nesoi",3
3402.11.50,Nonaromatic anionic organic surface-active agents (other than soap),3
3402.12.10,Aromatic or modified aromatic cationic organic surface-active agents (other than soap),3
3402.12.50,Nonaromatic cationic organic surface-active agents (other than soap),3
3402.13.10,Aromatic or modified aromatic nonionic organic surface-active agents (other than soap),3
3402.13.20,Nonaromatic nonionic organic surface-active agents (other than soap) of fatty substances of animal or vegetable origin,3
3402.13.50,"Nonaromatic nonionic organic surface-active agents (other than soap), other than of fatty substances of animal or vegetable origin",3
3402.19.10,"Aromatic or modified aromatic organic surface-active agents (other than soap) other than anionic, cationic or nonionic",3
3402.19.50,Nonaromatic organic surface-active agents (other than soap) nesoi,3
3402.20.11,"Surface-active/washing/cleaning preparations containing any aromatic or mod aromatic surface-active agent, put up for retail, not head 3401",3
3402.20.51,"Surface-active, washing, and cleaning preparations nesoi, put up for retail sale, not of heading 3401",3
3402.90.10,Synthetic detergents put up for retail sale,3
3402.90.30,"Surface-active, washing, and cleaning preparations cont. any aromatic or modified aromatic surface-active agent, put up for retail sale",3
3402.90.50,"Surface-active, washing, and cleaning preparations nesoi, put up for retail sale",3
3403.11.20,"Preparations for the treatment of textile materials, containing 50 but not over 70 percent or more by weight of petroleum oils",3
3403.11.40,"Preparations for the treatment of textile materials, containing less than 50 percent by weight of petroleum oils",3
3403.11.50,"Preparations for the treatment of leather, furskins, other materials nesoi, containing less than 70% petroleum or bituminous mineral oils",3
3403.91.10,"Preparations for the treatment of textile materials, nesoi",3
3403.91.50,"Preparations nesoi, for the treatment of leather, furskins or other materials nesoi",3
3404.20.00,Artificial waxes and prepared waxes of polyethylene glycol,3
3404.90.10,Artificial waxes and prepared waxes containing bleached beeswax,3
3404.90.51,Artificial waxes and prepared waxes,3
3405.10.00,"Polishes, creams and similar preparations for footwear or leather",3
3405.20.00,"Polishes, creams and similar preparations for the maintenance of wooden furniture, floors or other woodwork",3
3405.30.00,"Polishes and similar preparations for coachwork, other than metal polishes",3
3405.40.00,Scouring pastes and powders and other scouring preparations,3
3405.90.00,"Polishes, creams and similar preparations for glass or metal",3
3502.11.00,"Egg albumin, dried",3
3502.90.00,"Albumins, albuminates and other albumin derivatives, nesoi",3
3506.10.10,"Animal glue, including casein glue but not including fish glue, not exceeding a net weight of 1 kg, put up for retail sale",3
3506.10.50,"Products suitable for use as glues or adhesives, nesoi, not exceeding 1 kg, put up for retail sale",3
