HTS_Code,Description,List
2106.90.74,"Food preps, nesoi, o/10% milk solids, o/65% sugar, descr. in add US note 2 to Ch.17, subject to add US note 7 to Ch. 17, not GN15",4a
2106.90.76,"Food preps, nesoi, o/10% milk solids, o/65% sugar, descr. in add US note 2 to Ch.17, not subject to add US note 7 to Ch. 17, not GN15",4a
2106.90.78,"Food preps, nesoi, o/10% milk solids, o/10% sugar, descr. in add US note 3 to Ch.17, subject to add US note 8 to Ch. 17, not GN15",4a
2106.90.80,"Food preps, nesoi, o/10% milk solids, o/10% sugar, descr. in add US note 3 to Ch.17, not subject to add US note 8 to Ch. 17, not GN15",4a
2106.90.82,"Food preps, nesoi, o/10% milk solids, neosi",4a
2106.90.83,"Food preps, nesoi, n/o 10% by wt of milk solids, subject to gen. note 15 of the HTS",4a
2106.90.85,"Food preps, nesoi, n/o 10% by wt of milk solids, dairy prods, descr. in add US note 1 to Ch.4: subject to add US note 10 to Ch.4, not GN15",4a
2106.90.87,"Food preps, nesoi, n/o 10% by wt of milk solids, dairy prods, descr. in add US note 1 to Ch.4: n/subject to add US note 10 to Ch. 4, n/GN15",4a
2106.90.89,"Blended syrups, neosi, n/o 10% milk solids, descr. in add US note 4 to Ch 17: subject to add US note 9 to Ch. 17, not GN15",4a
2106.90.91,"Blended syrups, neosi, n/o/10% milk solids, descr. in add US note 4 to Ch 17: not subject to add US note 9 to Ch. 17, not GN15",4a
2106.90.92,"Food preps, nesoi, n/o 10% milk solids, o/65% sugar, descr. in add US note 2 to Ch.17, subject to add US note 7 to Ch. 17, not GN15",4a
2106.90.94,"Food preps, nesoi, n/o 10% milk solids, o/65% sugar, descr. in add US note 2 to Ch.17, not subject to add US note 7 to Ch. 17, not GN15",4a
2106.90.95,"Food preps, nesoi, n/o 10% milk solids, o/10% sugar, descr. in add US note 3 to Ch.17, subject to add US note 8 to Ch. 17, not GN15",4a
2106.90.97,"Food preps, nesoi, n/o 10% milk solids, o/10% sugar, descr. in add US note 3 to Ch.17, not subject to add US note 8 to Ch. 17, not GN15 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43365 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00063 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<460.91UA02NE HTS Subheading Product Description",4a
2106.90.98,"Other food preps nesoi, incl preps for the manufacture of beverages, non-dairy coffee whiteners, herbal teas and flavored honey",4a
2202.91.00,Nonalcoholic beer,4a
2202.99.10,Chocolate milk drink,4a
2202.99.22,"Milk-based drinks described in general note 15 of USHTS and entered pursuant to its provisions, nonalcoholic, nesoi",4a
2202.99.24,"Milk-based drinks described in additional US note 10 to chapter 4 and entered pursuant to its provisions, nonalcoholic, nesoi",4a
2202.99.28,"Milk-based drinks, nonalcoholic, nesoi",4a
2204.22.20,"Wine of fresh grapes, other than sparkling wine, of an alcoholic strength by volume <=14% in containers holding over 2 liters but not over 4 liters",4a
2204.22.40,"Wine of fresh grapes, other than sparkling wine, of an alcoholic strength by volume >14% in containers holding over 2 liters but not over 4 liters",4a
2204.22.60,"Wine of fresh grapes, other than sparkling wine, of an alcoholic strength by volume <=14% in containers holding over 4 liters but not over 10 liters",4a
2204.22.80,"Wine of fresh grapes, other than sparkling wine, of an alcoholic strength by volume >14% in containerss holding over 4 liters but not over 10 liters",4a
2204.29.61,"Wine of fresh grapes, other than sparkling wine, of an alcoholic strength by volume <=14% in containers holding >10 liters",4a
2204.29.81,"Wine of fresh grapes, other than sparkling wine, of an alcoholic strength by volume >14% in containers holding >10 liters",4a
2204.30.00,"Grape must, nesoi, in fermentation or with fermentation arrested otherwise than by addition of alcohol",4a
2205.10.30,Vermouth in containers holding 2 liters or less,4a
2205.10.60,"Wine of fresh grapes flavored with plants or aromatic substances, other than vermouth, in containers holding 2 liters or less",4a
2205.90.20,Vermouth in containers each holding over 2 liters but not over 4 liters,4a
2205.90.40,Vermouth in containers each holding over 4 liters,4a
2205.90.60,"Wine of fresh grapes flavored with plants or aromatic substances, other than vermouth, in containers holding over 2 liters",4a
2206.00.15,"Cider, fermented, whether still or sparkling",4a
2206.00.30,Prune wine,4a
2206.00.60,"Effervescent wine, nesoi",4a
2207.20.00,"Ethyl alcohol and other spirits, denatured, of any strength",4a
2208.20.10,Pisco and singani,4a
2208.20.20,"Grape brandy, excluding pisco and singani, in containers not over 4 liters, not over $2.38/liter",4a
2208.20.30,"Grape brandy, excluding pisco and singani, in containers not over 4 liters, valued over $2.38 to $3.43/liter",4a
2208.20.40,"Grape brandy, excluding pisco and singani, in containers not over 4 liters, valued over $3.43/liter",4a
2208.20.50,"Grape brandy, excluding pisco and singani, in containers over 4 liters, not over $2.38/liter",4a
2208.20.60,"Grape brandy, excluding pisco and singani, in containers over 4 liters, over $2.38/liter",4a
2208.30.30,Irish and Scotch whiskies,4a
2208.30.60,"Whiskies, other than Irish and Scotch whiskies 43366 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00064 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<560.91UA02NE HTS Subheading Product Description",4a
2208.40.20,"Rum and tafia, in containers each holding not over 4 liters, valued not over $3/proof liter",4a
2208.40.40,"Rum and tafia, in containers each holding not over 4 liters, valued over $3/proof liter",4a
2208.40.60,"Rum and tafia, in containers each holding over 4 liters, valued not over $0.69/proof liter",4a
2208.40.80,"Rum and tafia, in containers each holding over 4 liters, valued over $0.69/proof liter",4a
2208.50.00,Gin and Geneve,4a
2208.60.10,"Vodka, in containers each holding not over 4 liters, valued not over $2.05/liter",4a
2208.60.20,"Vodka, in containers each holding not over 4 liters, valued over $2.05/liter",4a
2208.60.50,"Vodka, in containers each holding over 4 liters",4a
2208.70.00,Liqueurs and cordials,4a
2208.90.01,Aquavit,4a
2208.90.05,"Bitters, not fit for use as beverages",4a
2208.90.10,"Bitters, fit for use as beverages",4a
2208.90.12,"Slivovitz brandy, valued not over $3.43/liter, in containers each holding not over 4 liters",4a
2208.90.14,"Slivovitz brandy, valued not over $3.43/liter, in containers each holding over 4 liters",4a
2208.90.15,"Slivovitz brandy, valued over $3.43/liter",4a
2208.90.20,"Brandy, except slivovitz, in containers each holding not over 4 liters, valued not over $2.38/liter",4a
2208.90.25,"Brandy, except grape brandy and slivovitz, in containers each holding not over 4 liters, valued over $2.38 but not over $3.43/liter",4a
2208.90.30,"Brandy, except grape brandy and slivovitz, in containers each holding not over 4 liters, valued over $3.43/liter",4a
2208.90.35,"Brandy, except grape brandy and slivovitz, in containers each holding over 4 liters, valued not over $2.38/liter",4a
2208.90.40,"Brandy, except grape brandy and slivovitz, in containers each holding over 4 liters, valued over $2.38/liter",4a
2208.90.46,Kirschwasser and ratafia,4a
2208.90.50,"Tequila, in containers each holding not over 4 liters",4a
2208.90.55,"Tequila, in containers each holding over 4 liters",4a
2208.90.71,Imitations of brandy and other spirituous beverages containing alcohol,4a
2208.90.72,Mescal in containers each holding not over 4 liters,4a
2208.90.75,"Spirits nesoi, fit for use as beverages or for beverage purposes",4a
2302.10.00,"Bran, sharps (middlings) and other residues, derived from the sifting, milling or other working of corn (maize)",4a
2306.10.00,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of cotton seeds",4a
2306.50.00,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of coconut or copra",4a
2306.60.00,"Oilcake and other solid residues, resulting from the extraction of vegetable fats or oils, of palm nuts or kernels",4a
2307.00.00,Wine lees; argol,4a
2308.00.10,"Acorns and horse-chestnuts, of a kind used in animal feeding, not elsewhere specified or included",4a
2308.00.93,"Screenings, scalpings, chaff or scourings, ground or not ground of flaxseed (linseed), of a kind used in animal feeding, nesoi Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43367 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00065 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<660.91UA02NE HTS Subheading Product Description",4a
2309.90.22,"Animal feeds w/milk or milk derivatives, o/10% by wt of milk solids, subject to gen. note 15 of the HTS",4a
2309.90.24,"Animal feeds w/milk or milk derivatives, o/10% by wt of milk solids, subject to add note 2 to Ch. 23, not GN15",4a
2309.90.28,"Animal feeds w/milk or milk derivatives, o/10% by wt of milk solids, not subject to gen note 15 or add note 2 to Ch. 23",4a
2309.90.42,"Animal feeds w/milk or milk derivatives, n/o 10% by wt of milk solids, subject to gen. note 15 of the HTS",4a
2309.90.44,"Animal feeds w/milk or milk derivatives, n/o 10% by wt of milk solids, subject to add note 2 to Ch. 23, not GN15",4a
2309.90.48,"Animal feeds w/milk or milk derivatives, n/o 10% by wt of milk solids, not subject to gen note 15 or add note 2 to Ch. 23",4a
2309.90.60,"Animal feeds containing egg, other than mixed feeds or mixed feed ingredients, not containing milk or milk derivatives",4a
2401.10.21,"Wrapper tobacco, not stemmed/stripped",4a
2401.10.29,"Tobacco (oft wrapper tobacco), cant ov 35% wrapper tobacco, not stemmed/stripped",4a
2401.10.48,"Tobacco, not stemmed or stripped, not or not over 35% wrapper tobacco, oriental or turkish type, other than cigarette leaf",4a
2401.10.53,"Tobacco, not stemmed or stripped, not or not over 35% wrapper tobacco, cigar binder and filler",4a
2401.10.61,"Tobacco, not stemmed or stripped, not or not over 35% wrapper tobacco, flue-cured burley etc, not for cigarettes",4a
2401.10.63,"Tobacco, not stemmed or stripped, not or not over 35% wrapper tobacco, flue-cured burley, etc., described in addl US note 5 to chap 24",4a
2401.10.65,"Tobacco, not stemmed or stripped, not or not over 35% wrapper tobacco, flue-cured burley, etc., other nesoi",4a
2401.10.95,"Tobacco, not stemmed or stripped, not or not over 35% wrapper tobacco, not flue-cured burley, etc., other nesoi",4a
2403.91.20,Homogenized or reconstituted tobacco suitable for use as wrapper tobacco,4a
2403.91.45,"Homogenized or reconstituted tobacco, not suitable for use as wrapper tobacco, to be used in cigarettes, des. in addl US note 5 to chap",4a
2403.91.47,"Homogenized or reconstituted tobacco, not suitable for use as wrapper tobacco, to be used in cigarettes, other nesoi",4a
2621.10.00,Ash and residues from the incineraction of municipal waste,4a
2707.99.51,Phenols > 50% by wt hydroxybenzene,4a
2710.91.00,"Waste oils from petro oils/bitum minerals/preps 70%+ by wt. fr. petro oils/bitum minerals containing PCBs, PCTs or PBBs",4a
2710.99.05,"Wastes of distillate and residual fuel oil (including blends) derived from petroleum oil/bituminous minerals, testing under 25 degree A.P.I.",4a
2710.99.10,"Wastes of distillate and residual fuel oil (including blends) derived from petroleum oil/bituminous minerals, testing 25 degrees A.P.I. or>",4a
2710.99.16,Waste motor fuel or motor fuel blending stock from petro oils and bitumin. minerals (a/than crude) or preps. 70%+ by wt. from petro oils,4a
2710.99.21,"Waste kerosene or naphthas from petro oils and bitumin minerals (a/than crude) or preps. 70%+ by wt. From petro oils/bitumin minerals 43368 Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00066 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<760.91UA02NE HTS Subheading Product Description",4a
2710.99.31,"Waste lubricating oils, w/or w/o additives, from petro oils and bitumin minerals (a/than crude) or preps. 70%+ by wt. from petro oils",4a
2710.99.32,Waste lubricating greases from petro oil/bitum min/70%+ by wt. fr petro oils but n/o 10% by wt. of fatty acid salts animal/vegetable origin,4a
2710.99.39,Waste lubricating greases from petro oil/bitum min/70%+ by wt. fr petro oils but over 10% by wt. of fatty acid salts animal/vegetable origin,4a
2710.99.45,"Waste mixtures of hydrocarbons from petro oils & bitum. min. or preps.70%+ by wt. fr. petro oils, nesoi, n/o 50% any single hydrocarbon",4a
2710.99.90,"Waste petroleum oils & oils from bitum. min. or preps nesoi 70%+ by wt. from petro. oils or bitum. min., nesoi",4a
2712.20.00,"Paraffin wax (whether or not colored), obtained by synthesis or other process and less than 0. 75% oil by wt.",4a
2811.19.10,Arsenic acid,4a
2818.10.10,"Artificial corundum, crude",4a
2818.10.20,"Artificial corundum, in grains, or ground, pulverized or refined",4a
2827.39.10,Vanadium chlorides,4a
2837.19.01,"Cyanides and cyanide oxides, except those of sodium",4a
2844.20.00,"Uranium enriched in U235 and plutonium and their compounds; alloys, dispersions, ceramic products and mixtures containing these products",4a
2844.50.00,Spent (irradiated) fuel elements (cartridges) of nuclear reactors,4a
2903.79.10,Bromochloromethane,4a
2903.89.05,Dibromoethyldibromocyclohexane,4a
2903.93.00,"Halogenated derivatives of aromatic hydrocarbons, pentachlorobenzene",4a
2903.99.15,Triphenylmethyl chloride,4a
2905.43.00,Mannitol,4a
2905.44.00,D-glucitol (Sorbitol),4a
2905.45.00,Glycerol,4a
2908.99.06,4-Hydroxy-1-naphthalenesulfonic acid,4a
2912.41.00,Vanillin (4-Hydroxy-3-methoxybenzaldehyde),4a
2914.79.40,"Other halogenated, sulfonated, nitrated, etc derivatives of aromatic ketones and quinones whether or not with other oxygen function",4a
2915.40.20,"Aromatic salts and esters of chlorocetic acids, described in additional U.S. note 3 to section VI",4a
2916.34.25,"Phenylacetic acid salts, nesoi, described in additional US note 3 to section VI",4a
2916.39.08,4-Chloro-3-nitrobenzoic acid,4a
2916.39.12,"4-Chloro-3,5-dinitrobenzoic acid and its esters",4a
2916.39.79,"Other aromatic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives",4a
2918.19.20,"Aromatic carboxylic acids with alcohol function, w/o other oxygen functions, and their derivatives, described in add. U.S. note 3 to sec. VI",4a
2918.19.31,"Aromatic carboxylic acids with alcohol function, without other oxygen functions, and their derivatives, nesoi",4a
2918.99.20,"Aromatic pesticides, derived from carboxylic acids with additional oxygen function, and their derivatives, nesoi Federal Register/Vol. 84, No. 161/Tuesday, August 20, 2019/Notices 43369 VerDate Sep<11>2014 21:08 Aug 19, 2019 Jkt 247001 PO 00000 Frm 00067 Fmt 4701 Sfmt 4725 E:\FR\FM\20AUN2.SGM 20AUN2 2SECITON htiw DORP280QLG3KSD no llebj >HPG/<860.91UA02NE HTS Subheading Product Description",4a
2920.90.51,"Nonaromatic esters of inorganic acids of nonmetals and their salts and derivatives, excluding esters of hydrogen halides, nesoi",4a
2921.12.01,"2-(N,N-Dimethylamino)ethyl chloride hydrochloride",4a
2921.42.10,"N,N-Dimethylaniline",4a
2921.42.18,o-Aminobenzenesulfonic acid; 6-chlorometanilic acid; 2-chloro-5-nitroaniline; 4-chloro-3- nitroaniline; dichloroanilines; and other specified,4a
2921.42.65,Aniline derivatives and their salts of products in additional U.S. note 3 to section VI,4a
2921.45.60,"Aromatic monoamines and their derivatives and salts described in additional US note 3 to section VI, nesoi",4a
2921.49.15,m-Nitro-p-toluidine,4a
2921.51.20,"Photographic chemicals of o-, m-, p-phenylenediamine, diaminotoluenes, and their derivatives, and salts thereof",4a
2922.21.40,Aminohydroxynaphthalene sulfonic acids and their salts of products described in additional US note 3 to section VI,4a
2925.29.70,Tetramethylguanidine,4a
2926.90.08,Benzonitrile,4a
2926.90.12,Other dichlorobenzonitriles,4a
2926.90.23,"3,5-Dibromo-4-hydroxybenzonitrile (Bromoxynil)",4a
2930.70.00,Bis(2-hydroxyethyl)sulfide (thiodiglycol (INN)),4a
2930.90.71,Dibutylthiourea,4a
2931.33.00,Diethyl ethylphosphonate,4a
2933.19.04,Aminoethylphenylpyrazole (phenylmethylaminopyrazole); 3-methyl-1-(p-tolyl)-2-pyrazolin-5- one (p-tolylmethylpyrazolone),4a
2933.69.60,Other compounds containing an unfused triazine ring (whether or not hydrogenated) in the structure,4a
